Date,Relative Humidity Average (pct),Air Temperature Average (degF),Precipitation Increment - Snow-adj (in),Soil Moisture Percent -8in (pct) Start of Day Values
1/31/17,81,30,0.5,7.4
2/1/17,99,27,0.3,7.3
2/2/17,99,27,0.2,7.4
2/3/17,100,29,1.1,7.3
2/4/17,100,30,1.7,7.5
2/5/17,100,30,0.5,7.4
2/6/17,100,28,2.1,7.4
2/7/17,100,26,1,7.2
2/8/17,100,31,1.1,7.3
2/9/17,100,36,1.5,7.4
2/10/17,96,31,0.7,7.5
2/11/17,81,22,0.7,7.9
2/12/17,52,28,0.6,8.3
2/13/17,41,36,0.3,8.1
2/14/17,41,36,0.3,8.4
2/15/17,39,37,0.2,8.2
2/16/17,93,33,0.8,8
2/17/17,91,29,0.4,8.3
2/18/17,100,31,1.6,8.3
2/19/17,100,29,0.8,8.1
2/20/17,100,31,2.7,8.1
2/21/17,100,29,0.7,8.1
2/22/17,87,23,0,7.9
2/23/17,98,20,0.3,8.1
2/24/17,92,14,0,8.2
2/25/17,88,14,0,8.2
2/26/17,94,16,0.1,8
2/27/17,96,15,0.1,8.2
2/28/17,96,16,0.4,8.1
3/1/17,88,22,0,8.2
3/2/17,64,26,0,8.2
3/3/17,63,32,0.2,8.2
3/4/17,100,29,0.6,8.1
3/5/17,99,22,0.5,8.2
3/6/17,98,16,0.5,8.2
3/7/17,100,24,0.8,8.2
3/8/17,100,32,1,8.2
3/9/17,99,37,0.3,8.1
3/10/17,83,37,0,8.2
3/11/17,62,35,0,8.1
3/12/17,59,35,0,8.4
3/13/17,44,42,0.2,8.3
3/14/17,66,45,0.9,8.1
3/15/17,62,42,0.4,8.3
3/16/17,80,36,1.2,8.3
3/17/17,68,42,0,8.2
3/18/17,71,42,0.7,8.2
3/19/17,97,37,0.4,8.3
3/20/17,78,40,0.1,8.5
3/21/17,78,41,0.3,8.5
3/22/17,78,35,0,8.6
3/23/17,76,32,0,8.5
3/24/17,83,31,0.7,8.6
3/25/17,88,31,0.3,8.7
3/26/17,83,30,0.3,8.8
3/27/17,98,31,0.3,8.7
3/28/17,79,29,0,8.8
3/29/17,92,34,0.6,8.8
3/30/17,97,31,1.1,8.8
3/31/17,77,36,0,8.5
4/1/17,66,39,0,8.7
4/2/17,68,34,0,8.6
4/3/17,55,24,0,8.6
4/4/17,42,28,0.1,8.7
4/5/17,55,40,0,8.5
4/6/17,85,40,0.3,8.6
4/7/17,82,37,0.3,8.6
4/8/17,99,28,0.6,8.6
4/9/17,79,26,0,8.5
4/10/17,67,29,0.1,8.6
4/11/17,80,31,0.1,8.7
4/12/17,70,42,0.4,8.7
4/13/17,84,34,0,8.4
4/14/17,88,26,0.4,8.8
4/15/17,59,29,0.1,8.8
4/16/17,54,39,0.3,8.8
4/17/17,78,37,0.6,8.8
4/18/17,93,35,0.5,8.8
4/19/17,63,37,0,8.8
4/20/17,91,33,0.2,8.8
4/21/17,58,33,0,8.7
4/22/17,54,39,0.1,8.6
4/23/17,83,38,0.3,8.7
4/24/17,92,34,0.6,8.7
4/25/17,83,34,0,8.7
4/26/17,96,33,0.2,8.8
4/27/17,99,27,0.2,8.7
4/28/17,66,30,0.1,8.7
4/29/17,44,36,0.2,8.9
4/30/17,66,38,0,8.9
5/1/17,72,37,0.1,8.7
5/2/17,76,40,0.1,8.8
5/3/17,38,48,0,8.8
5/4/17,40,54,0,9.5
5/5/17,59,52,0.3,11.9
5/6/17,79,48,0.1,14.4
5/7/17,98,41,0,15.4
5/8/17,78,43,0,13.8
5/9/17,55,48,0,14
5/10/17,42,52,0,14.4
5/11/17,43,53,0,14.9
5/12/17,77,38,0,15.6
5/13/17,75,31,0,14
5/14/17,65,35,0.1,12.9
5/15/17,59,39,0,12.2
5/16/17,86,32,0.8,12.3
5/17/17,100,27,0.2,12.3
5/18/17,86,38,0.1,11.7
5/19/17,60,44,0,11.3
5/20/17,64,45,0.1,11
5/21/17,61,48,0.1,12.4
5/22/17,41,54,0,14.9
5/23/17,43,55,0.1,16.1
5/24/17,39,47,0,16.9
5/25/17,60,39,0,16.2
5/26/17,79,40,0,13.9
5/27/17,53,49,0,13.9
5/28/17,47,54,0,15.6
5/29/17,46,54,0,16.3
5/30/17,42,56,0.1,16.5
5/31/17,37,59,0,16.7
6/1/17,75,49,0,16.9
6/2/17,54,52,0,16.4
6/3/17,44,56,0.1,16.7
6/4/17,51,56,0,16.7
6/5/17,41,52,0.1,16.8
6/6/17,34,57,0,16.2
6/7/17,33,63,0,16.8
6/8/17,48,53,0,17.4
6/9/17,60,45,0,16.5
6/10/17,75,38,0,16.6
6/11/17,56,45,0.1,13.8
6/12/17,90,40,0.6,16.8
6/13/17,99,37,0.4,16.5
6/14/17,51,48,0.2,14.5
6/15/17,54,52,0.1,16.7
6/16/17,82,47,0,17.1
6/17/17,62,49,0,16.7
6/18/17,58,55,0.1,16.7
6/19/17,44,62,0,16.9
6/20/17,46,65,0,16.6
6/21/17,36,61,0,14.2
6/22/17,34,55,0,12.1
6/23/17,34,55,0,10.9
6/24/17,34,60,0,10.3
6/25/17,31,65,0,9.7
6/26/17,38,65,0.1,9.6
6/27/17,47,58,0,9.2
6/28/17,45,54,0,9
6/29/17,39,54,0,8.8
6/30/17,46,58,0,8.7
7/1/17,35,63,0.1,8.6
7/2/17,30,66,0,8.5
7/3/17,33,66,0,8.3
7/4/17,27,68,0,8.4
7/5/17,29,71,0,8.2
7/6/17,24,70,0,7.9
7/7/17,25,72,0.1,7.7
7/8/17,27,72,0,7.6
7/9/17,35,70,0,7.7
7/10/17,41,65,0,7.4
7/11/17,36,62,0,7.1
7/12/17,28,64,0,6.9
7/13/17,26,70,0,6.8
7/14/17,30,69,0,6.8
7/15/17,32,70,0,6.7
7/16/17,29,66,0,6.5
7/17/17,26,64,0,6.3
7/18/17,25,65,0.1,6.2
7/19/17,1429,66,0.1,5.9
7/20/17,23,64,0,5.8
7/21/17,27,63,0,5.4
7/22/17,27,65,0.1,5.3
7/23/17,24,67,0,4.8
7/24/17,31,67,0.1,4.9
7/25/17,48,64,0,4.9
7/26/17,68,59,0,4.4
7/27/17,54,61,0,4.4
7/28/17,43,64,0,4.4
7/29/17,30,67,0,4
7/30/17,27,69,0,4.1
7/31/17,25,69,0,3.8
8/1/17,23,70,0,3.6
8/2/17,21,70,0,3.5
8/3/17,20,69,0,3
8/4/17,23,67,0,3.1
8/5/17,27,65,0,2.8
8/6/17,32,63,0,2.5
8/7/17,42,60,0,2.5
8/8/17,44,62,0,2.2
8/9/17,45,61,0,2.2
8/10/17,43,62,0,2.1
8/11/17,38,63,0,2.1
8/12/17,32,65,0,1.9
8/13/17,54,58,0.2,1.9
8/14/17,73,51,0,1.8
8/15/17,43,56,0,1.9
8/16/17,32,59,0,1.6
8/17/17,37,60,0,1.8
8/18/17,30,62,0,1.5
8/19/17,25,62,0,1.5
8/20/17,31,59,0,1.5
8/21/17,29,61,0,1.4
8/22/17,27,64,0,1.6
8/23/17,46,60,0,1.5
8/24/17,50,59,0,1.3
8/25/17,35,63,0,1.4
8/26/17,27,65,0,1.3
8/27/17,22,68,0,1.3
8/28/17,23,69,0.1,1.2
8/29/17,25,69,0,1.5
8/30/17,36,64,0,1.2
8/31/17,38,62,0,1
9/1/17,31,64,0,1.1
9/2/17,28,68,0,0.9
9/3/17,22,72,0,0.8
9/4/17,20,72,0,0.9
9/5/17,21,69,0,1
9/6/17,21,68,0,0.6
9/7/17,27,66,0,1
9/8/17,42,63,0,0.7
9/9/17,52,61,0,0.8
9/10/17,50,60,0,0.5
9/11/17,33,63,0,0.7
9/12/17,40,62,0,0.6
9/13/17,50,58,0,0.6
9/14/17,76,50,0,0.6
9/15/17,81,39,0,0.3
9/16/17,64,39,0,0.2
9/17/17,42,46,0,0.2
9/18/17,83,41,0.5,0.3
9/19/17,94,33,0.3,0.4
9/20/17,94,34,0.2,0
9/21/17,99,33,0.3,0
9/22/17,94,33,0,0.1
9/23/17,80,34,0,0
9/24/17,62,36,0,0
9/25/17,59,40,0.1,5
9/26/17,57,45,0,8.2
9/27/17,52,47,0,9.5
9/28/17,43,50,0,8.8
9/29/17,42,50,0,8.1
9/30/17,76,41,0.1,7.7
10/1/17,94,31,0,7.9
10/2/17,85,30,0,8.1
10/3/17,63,36,0.1,7.8
10/4/17,79,34,0.1,7.6
10/5/17,77,36,0,7.6
10/6/17,65,42,0,7.9
10/7/17,57,42,0,7.5
10/8/17,76,31,0,7.6
10/9/17,50,34,0.1,7.3
10/10/17,44,38,0,7.1
10/11/17,49,36,0,6.8
10/12/17,69,29,0,6.7
10/13/17,96,27,0.4,6.6
10/14/17,70,27,0,6.3
10/15/17,30,39,0.1,6.1
10/16/17,31,45,0,6.2
10/17/17,33,47,0,6.2
10/18/17,40,47,0,5.8
10/19/17,25,48,0,5.9
10/20/17,87,32,0.5,6.7
10/21/17,99,28,0.5,6.8
10/22/17,96,37,0.5,7.2
10/23/17,72,38,0.2,14.1
10/24/17,39,48,0,11.2
10/25/17,35,48,0,10.2
10/26/17,70,43,0,10.1
10/27/17,52,46,0,9.8
10/28/17,51,48,0,10
10/29/17,51,48,0,10.3
10/30/17,84,37,0,10.2
10/31/17,42,37,0,10
11/1/17,67,37,0.1,9.2
11/2/17,89,34,0.2,8.7
11/3/17,98,32,1.4,8.4
11/4/17,92,23,0,8.3
11/5/17,96,23,0.5,8.2
11/6/17,98,22,0,8.3
11/7/17,77,21,0.1,8
11/8/17,54,29,0.2,7.9
11/9/17,92,33,0.3,8
11/10/17,93,32,0.3,7.7
11/11/17,90,30,0,7.8
11/12/17,74,33,0,7.8
11/13/17,65,36,0.1,7.6
11/14/17,85,28,0.1,7.7
11/15/17,85,30,1,7.6
11/16/17,100,32,1.1,7.5
11/17/17,100,23,0,7.3
11/18/17,99,23,0,7.4
11/19/17,55,28,0.2,7.8
11/20/17,95,33,0.9,7.4
11/21/17,99,40,0.4,8.8
11/22/17,79,46,0,13.2
11/23/17,78,44,0.3,12.6
11/24/17,75,33,0.6,11.6
11/25/17,59,36,0.2,12.6
11/26/17,52,43,0.2,11.5
11/27/17,91,30,0.3,10.8
11/28/17,60,26,0.1,11.2
11/29/17,80,23,0.1,10.8
11/30/17,62,26,0,10.4
12/1/17,88,28,0,10.2
12/2/17,84,30,0,9.6
12/3/17,100,25,0.5,9.4
12/4/17,94,16,0.1,9.2
12/5/17,71,23,0,9.2
12/6/17,33,28,0,8.9
12/7/17,37,35,0,8.9
12/8/17,30,38,0,8.7
12/9/17,13,41,0,8.7
12/10/17,14,41,0,8.7
12/11/17,12,44,0,8.5
12/12/17,13,42,0,8.7
12/13/17,64,34,0,8.4
12/14/17,54,33,0.2,8.4
12/15/17,53,33,0,8.2
12/16/17,86,21,0,8.3
12/17/17,73,22,0,8
12/18/17,92,31,0.1,8.2
12/19/17,85,31,0.2,8.1
12/20/17,99,19,0.3,7.9
12/21/17,93,17,0.2,8.1
12/22/17,89,21,0.3,8.1
12/23/17,82,17,0.1,8.1
12/24/17,47,19,0.3,7.9
12/25/17,93,24,0.2,8
12/26/17,69,20,0.2,8
12/27/17,83,29,0.1,7.9
12/28/17,61,33,0.2,7.9
12/29/17,65,37,0.4,7.8
12/30/17,77,27,0,8
12/31/17,44,23,0,7.9
1/1/18,38,29,0,8.1
1/2/18,21,35,0.1,7.8
1/3/18,35,37,0,7.9
1/4/18,55,36,0.1,8
1/5/18,78,37,0.1,7.8
1/6/18,100,31,0.2,7.9
1/7/18,85,28,0,7.7
1/8/18,79,32,0.1,7.8
1/9/18,100,32,0.9,7.9
1/10/18,93,22,0,7.9
1/11/18,98,27,1.3,7.8
1/12/18,100,29,0.1,7.8
1/13/18,93,32,0.1,7.6
1/14/18,63,37,0,7.8
1/15/18,60,35,0,7.9
1/16/18,74,32,0,7.8
1/17/18,69,31,0.1,7.8
1/18/18,89,34,0.7,7.9
1/19/18,100,24,0.4,7.8
1/20/18,92,17,0,7.8
1/21/18,83,20,0.1,7.8
1/22/18,100,22,0.3,7.8
1/23/18,93,22,0.1,7.8
1/24/18,74,29,0.1,8
1/25/18,96,24,0.8,7.9
1/26/18,97,20,0.3,7.7
1/27/18,100,24,0.6,7.7
1/28/18,98,33,0.2,7.6
1/29/18,61,36,0.1,7.7
1/30/18,64,34,0,7.8
1/31/18,75,22,0,7.8
2/1/18,84,27,0.1,7.7
2/2/18,99,35,0.4,7.6
2/3/18,96,34,0,7.6
2/4/18,99,35,0.4,7.6
2/5/18,91,30,0,7.7
2/6/18,89,27,0,7.8
2/7/18,90,33,0,7.8
2/8/18,68,39,0.1,7.8
2/9/18,67,30,0,7.7
2/10/18,66,20,0,7.7
2/11/18,53,21,0,7.6
2/12/18,81,21,0,7.7
2/13/18,65,23,0,7.8
2/14/18,93,22,0.1,8
2/15/18,99,19,0.1,7.8
2/16/18,98,20,0.3,7.8
2/17/18,98,26,1,7.7
2/18/18,98,19,0.4,7.8
2/19/18,93,10,0,7.8
2/20/18,89,4,0,7.8
2/21/18,86,10,0.2,7.7
2/22/18,96,12,0.6,7.7
2/23/18,88,9,0.1,7.8
2/24/18,95,13,0.4,8
2/25/18,98,17,0.6,7.8
2/26/18,99,19,0.4,7.6
2/27/18,86,15,0,7.9
2/28/18,79,19,0,7.7
3/1/18,99,23,1.7,7.7
3/2/18,99,21,0.8,7.6
3/3/18,99,18,0.2,7.6
3/4/18,98,17,0,7.6
3/5/18,98,20,0,7.7
3/6/18,66,23,0,7.5
3/7/18,46,30,0.3,7.8
3/8/18,81,31,0.3,7.6
3/9/18,89,30,0.3,7.7
3/10/18,66,30,0,7.7
3/11/18,59,33,0,7.7
3/12/18,60,33,0.1,7.8
3/13/18,56,40,0.1,7.6
3/14/18,98,32,0.7,7.8
3/15/18,92,26,0,7.7
3/16/18,91,25,0.4,7.6
3/17/18,99,24,0.8,7.6
3/18/18,97,23,0.1,7.5
3/19/18,72,26,0.3,7.5
3/20/18,92,27,0.1,7.6
3/21/18,97,31,0.6,7.7
3/22/18,98,33,1.4,7.7
3/23/18,79,28,0,7.6
3/24/18,59,26,0,7.7
3/25/18,70,24,0,7.6
3/26/18,73,23,0,7.8
3/27/18,79,32,0.3,7.5
3/28/18,71,32,0,7.9
3/29/18,65,33,0.1,7.6
3/30/18,60,38,0,7.8
3/31/18,69,37,0,7.7
4/1/18,76,33,0.1,7.7
4/2/18,92,22,0.4,7.7
4/3/18,53,25,0.2,7.6
4/4/18,79,35,0.2,7.8
4/5/18,93,37,0.1,7.6
4/6/18,89,38,0.2,7.8
4/7/18,93,36,0.6,7.7
4/8/18,98,30,0.5,7.7
4/9/18,71,35,0,7.4
4/10/18,60,42,0.2,7.8
4/11/18,79,37,0.1,7.9
4/12/18,100,26,0.3,8
4/13/18,85,28,0.1,8.1
4/14/18,78,36,0.2,7.9
4/15/18,65,40,0.2,8.1
4/16/18,78,30,0.2,8.1
4/17/18,83,25,0.1,8.1
4/18/18,47,32,0.2,8.3
4/19/18,53,40,0,8.2
4/20/18,48,42,0.1,8.3
4/21/18,42,45,0,8.1
4/22/18,53,44,0,8.2
4/23/18,66,38,0,8.3
4/24/18,53,42,0,8.1
4/25/18,43,46,0,8.3
4/26/18,32,51,0,8.5
4/27/18,28,55,0,8.5
4/28/18,56,43,0,8.6
4/29/18,85,34,0,8.7
4/30/18,82,33,0,8.8
5/1/18,84,35,0,8.9
5/2/18,60,41,0,9
5/3/18,51,47,0.2,9
5/4/18,46,51,0,8.9
5/5/18,43,52,0,9
5/6/18,40,54,0,9
5/7/18,48,50,0,9.1
5/8/18,42,53,0,9.8
5/9/18,58,50,0,10.8
5/10/18,64,44,0,12.8
5/11/18,95,35,0.4,13.9
5/12/18,82,40,0.2,12.9
5/13/18,81,41,0,12.5
5/14/18,49,49,0.2,16.3
5/15/18,66,48,0.1,17.1
5/16/18,86,44,0.2,17.2
5/17/18,78,46,0,18.2
5/18/18,90,44,0.2,17.1
5/19/18,64,48,0.1,17.2
5/20/18,83,46,0.3,16.5
5/21/18,77,48,0,16.7
5/22/18,73,50,0.1,16.2
5/23/18,79,49,0,17.2
5/24/18,73,51,0.2,16.8
5/25/18,53,55,0,16.4
5/26/18,80,47,0.1,16.6
5/27/18,67,51,0,15.7
5/28/18,74,51,0.1,14.2
5/29/18,52,54,0,12.1
5/30/18,64,53,0,11
5/31/18,79,46,0.1,10.3
6/1/18,71,41,0,9.9
6/2/18,46,51,0.1,10
6/3/18,40,58,0,9.5
6/4/18,42,59,0,9.4
6/5/18,45,56,0,9
6/6/18,33,59,0,8.8
6/7/18,55,55,0,8.7
6/8/18,49,57,0.1,8.5
6/9/18,61,51,0.1,8.3
6/10/18,74,36,0,8.2
6/11/18,55,42,0,8.1
6/12/18,26,51,0.2,8.2
6/13/18,29,61,0,8.3
6/14/18,39,53,0,8.2
6/15/18,54,49,0,8.3
6/16/18,62,47,0,7.9
6/17/18,93,45,0.2,7.6
6/18/18,89,44,0.1,7.7
6/19/18,84,48,0,7.8
6/20/18,65,54,0,7.9
6/21/18,67,53,0,7.7
6/22/18,60,55,0,7.9
6/23/18,62,52,0,7.6
6/24/18,58,55,0,7.5
6/25/18,45,62,0,7.5
6/26/18,30,57,0,7.3
6/27/18,28,62,0,7.2
6/28/18,48,56,0,7
6/29/18,62,49,0,6.9
6/30/18,55,52,0,6.8
7/1/18,48,56,0,6.9
7/2/18,39,53,0,6.6
7/3/18,33,49,0,6.2
7/4/18,25,60,0.1,6.1
7/5/18,18,69,0,6
7/6/18,25,65,0,5.9
7/7/18,35,64,0,5.4
7/8/18,31,68,0,5.6
7/9/18,27,70,0,5.3
7/10/18,32,64,0,5
7/11/18,31,61,0,4.6
7/12/18,33,64,0,4.5
7/13/18,31,67,0,4.5
7/14/18,26,69,0,4.1
7/15/18,25,68,0.1,4
7/16/18,42,64,0.4,3.5
7/17/18,36,64,0,3.6
7/18/18,26,66,0,3.2
7/19/18,20,65,0,3.3
7/20/18,20,67,0,3.4
7/21/18,23,66,0,2.9
7/22/18,18,64,0,3
7/23/18,19,67,0,2.6
7/24/18,28,70,0,2.5
7/25/18,29,69,0,2.7
7/26/18,25,68,0,2.5
7/27/18,21,68,0,2.6
7/28/18,22,66,0,2.3
7/29/18,24,66,0,2.3
7/30/18,25,68,0,1.9
7/31/18,23,70,0.1,2
8/1/18,27,70,0,2
8/2/18,25,67,0,2
8/3/18,23,61,0,1.7
8/4/18,29,58,0,1.5
8/5/18,33,59,0,1.6
8/6/18,33,61,0,1.5
8/7/18,27,65,0,1.6
8/8/18,23,69,0,1.3
8/9/18,20,74,0,1.5
8/10/18,18,75,0,1.4
8/11/18,20,72,0,1.4
8/12/18,24,66,0,1.1
8/13/18,22,65,0,1.1
8/14/18,20,64,0,1.3
8/15/18,18,67,0,0.9
8/16/18,28,66,0,1.1
8/17/18,37,63,0,0.8
8/18/18,34,61,0,0.9
8/19/18,35,63,0,0.9
8/20/18,35,60,0,0.4
8/21/18,35,56,0,0.6
8/22/18,39,56,0,0.5
8/23/18,33,59,0,0.4
8/24/18,31,58,0,0.4
8/25/18,32,57,0,0.3
8/26/18,57,49,0,0.1
8/27/18,93,41,0.1,0.1
8/28/18,67,48,0.1,0
8/29/18,38,55,0,0.1
8/30/18,33,58,0,0.1
8/31/18,41,53,0,0.4
9/1/18,36,54,0,0
9/2/18,28,56,0,0.2
9/3/18,25,58,0,0.3
9/4/18,28,60,0,0.3
9/5/18,23,63,0.1,0.3
9/6/18,32,62,0,0.6
9/7/18,31,63,0,0.3
9/8/18,29,59,0,0.2
9/9/18,26,56,0,0.3
9/10/18,26,57,0,0.3
9/11/18,34,53,0,0.2
9/12/18,38,48,0,0.1
9/13/18,42,46,0,0.1
9/14/18,31,51,0,0
9/15/18,36,52,0,0
9/16/18,34,50,0,0
9/17/18,19,53,0,0
9/18/18,22,54,0,0
9/19/18,34,50,0,0
9/20/18,36,45,0,0
9/21/18,26,52,0,0
9/22/18,25,55,0,0
9/23/18,46,46,0,0
9/24/18,43,43,0,0
9/25/18,40,44,0,0
9/26/18,30,49,0,0
9/27/18,31,55,0,0
9/28/18,29,56,0,0
9/29/18,28,56,0,0
9/30/18,62,46,0,0
10/1/18,50,48,0.1,0
10/2/18,58,50,0.1,0
10/3/18,69,47,0.1,0
10/4/18,99,38,0.3,0
10/5/18,85,35,0.1,0
10/6/18,96,36,0,0
10/7/18,78,38,0,0
10/8/18,71,39,0.2,0
10/9/18,100,32,0.8,0
10/10/18,97,32,0,0
10/11/18,83,34,0,0
10/12/18,45,40,0,0
10/13/18,64,34,0,0
10/14/18,46,28,0,0
10/15/18,43,37,0.1,0
10/16/18,50,,,0.1
10/17/18,48,45,,0
10/18/18,52,46,0,2.8
10/19/18,35,49,0.1,7.8
10/20/18,32,51,0,8
10/21/18,40,49,0,8.3
10/22/18,54,48,0,8.4
10/23/18,84,42,0.2,8.3
10/24/18,68,42,0,9.6
10/25/18,82,41,0,9.1
10/26/18,69,46,0,8.8
10/27/18,71,46,0,8.2
10/28/18,71,44,0,8
10/29/18,90,31,0,7.7
10/30/18,82,28,0,7.3
10/31/18,92,30,0.2,7.2
11/1/18,100,37,0.2,6.9
11/2/18,91,36,0.1,6.7
11/3/18,87,32,0.1,8.8
11/4/18,91,34,0.2,8.9
11/5/18,92,29,0.1,8.9
11/6/18,95,26,0,8.7
11/7/18,84,24,0,8.5
11/8/18,64,23,0,8
11/9/18,30,31,0.1,7.9
11/10/18,66,24,0,7.6
11/11/18,52,22,0,7.4
11/12/18,67,25,0.2,7.1
11/13/18,54,37,0.1,6.8
11/14/18,43,38,0,6.9
11/15/18,70,37,0,6.5
11/16/18,73,36,0.1,6.3
11/17/18,85,27,0,6.3
11/18/18,32,30,0.1,6
11/19/18,36,33,0,5.9
11/20/18,35,38,0,5.9
11/21/18,21,37,0.1,5.5
11/22/18,94,29,0.7,5.2
11/23/18,100,27,1.2,5.1
11/24/18,100,23,0,4.8
11/25/18,66,26,0.1,4.9
11/26/18,17,31,0.1,4.8
11/27/18,72,31,0.5,4.8
11/28/18,100,29,0.1,4.9
11/29/18,94,28,0,4.9
11/30/18,99,25,0.4,4.9
12/1/18,100,22,0.4,4.9
12/2/18,100,20,0.3,4.9
12/3/18,97,18,0,4.9
12/4/18,66,15,0,4.9
12/5/18,35,19,0,5.1
12/6/18,57,17,0,4.9
12/7/18,87,25,0.1,5.1
12/8/18,90,25,0,5
12/9/18,69,26,0.1,5
12/10/18,82,26,0,5.1
12/11/18,80,22,0.1,4.9
12/12/18,99,20,0.4,4.9
12/13/18,54,23,0.1,4.9
12/14/18,76,29,0.3,4.9
12/15/18,80,29,0,4.8
12/16/18,57,34,0.1,4.8
12/17/18,100,30,0.5,4.8
12/18/18,100,29,0.9,4.7
12/19/18,93,27,0.1,4.8
12/20/18,53,33,0,4.8
12/21/18,88,21,0,4.8
12/22/18,67,18,0,4.8
12/23/18,86,23,0.3,4.8
12/24/18,100,26,0.3,4.8
12/25/18,92,24,0,4.8
12/26/18,72,17,0,4.7
12/27/18,86,16,0,4.7
12/28/18,72,14,0,4.7
12/29/18,100,24,0.2,4.8
12/30/18,98,21,0.5,4.6
12/31/18,79,11,0.1,4.6
1/1/19,69,12,0.1,4.7
1/2/19,88,24,0.2,4.8
1/3/19,77,29,0,4.9
1/4/19,59,31,0,4.8
1/5/19,68,30,0.5,4.6
1/6/19,100,24,1.4,4.8
1/7/19,98,18,0.3,4.5
1/8/19,86,29,0.4,4.5
1/9/19,93,32,0.2,4.5
1/10/19,93,30,0.4,4.4
1/11/19,72,28,0,4.3
1/12/19,24,34,0,4.6
1/13/19,27,35,0,4.4
1/14/19,35,31,0,4.5
1/15/19,86,26,0,4.5
1/16/19,97,27,0.4,4.4
1/17/19,100,29,1.4,4.4
1/18/19,100,25,0.2,4.5
1/19/19,100,30,1.2,4.4
1/20/19,100,31,0.7,4.4
1/21/19,95,20,0,4.4
1/22/19,71,17,0,4.2
1/23/19,98,25,0.3,4.4
1/24/19,85,24,0,4.4
1/25/19,60,27,0.4,4.5
1/26/19,75,32,0,4.5
1/27/19,65,34,0,4.4
1/28/19,59,24,0,4.3
1/29/19,42,26,0,4.2
1/30/19,36,29,0,4.4
1/31/19,53,33,0.1,4.4
2/1/19,69,32,0,4.5
2/2/19,98,32,0.9,4.4
2/3/19,100,28,1.2,4.3
2/4/19,100,26,0.7,4.5
2/5/19,99,19,0.4,4.5
2/6/19,96,12,0,4.4
2/7/19,94,9,0,4.5
2/8/19,86,11,0.1,4.4
2/9/19,99,17,0.8,4.4
2/10/19,96,15,0.6,4.5
2/11/19,97,14,0.6,4.5
2/12/19,99,19,0.2,4.5
2/13/19,100,24,1.4,4.4
2/14/19,100,30,1.6,4.4
2/15/19,100,22,1.2,4.5
2/16/19,99,18,0,4.3
2/17/19,98,18,0,4.6
2/18/19,96,12,0,4.5
2/19/19,94,10,0,4.4
2/20/19,98,17,0.1,4.3
2/21/19,95,15,0,4.5
2/22/19,77,14,0,4.5
2/23/19,97,18,0.5,4.4
2/24/19,100,23,1.4,4.5
2/25/19,100,28,2.5,4.3
2/26/19,100,30,1.6,4.5
2/27/19,100,32,1.4,4.5
2/28/19,99,26,0.6,4.3
3/1/19,76,18,0,4.7
3/2/19,75,19,0,4.7
3/3/19,78,18,0,4.4
3/4/19,73,21,0,4.5
3/5/19,81,26,0.3,4.3
3/6/19,100,31,0.5,4.8
3/7/19,100,29,0.4,4.7
3/8/19,72,21,0,4.5
3/9/19,78,16,0.1,4.4
3/10/19,68,22,0,4.5
3/11/19,39,26,0,4.6
3/12/19,84,25,0.2,4.5
3/13/19,81,20,0,4.4
3/14/19,50,22,0,4.6
3/15/19,45,29,0,4.6
3/16/19,52,32,0,4.6
3/17/19,48,35,0,4.6
3/18/19,51,34,0,4.6
3/19/19,38,35,0,4.6
3/20/19,23,40,0.7,4.6
3/21/19,37,40,0.1,4.6
3/22/19,76,36,0,4.6
3/23/19,90,34,0.2,4.4
3/24/19,94,30,0.6,4.6
3/25/19,64,33,0,4.3
3/26/19,77,36,0.1,4.5
3/27/19,86,36,0.5,4.5
3/28/19,93,31,0.3,4.5
3/29/19,82,30,0,4.6
3/30/19,75,31,0,4.6
3/31/19,64,33,0,4.6
4/1/19,77,34,0,4.6
4/2/19,95,34,0.3,4.6
4/3/19,93,36,0.1,4.6
4/4/19,79,39,0.2,4.6
4/5/19,98,35,0.5,4.6
4/6/19,90,31,0.1,4.7
4/7/19,96,37,0.7,4.6
4/8/19,97,39,1.2,4.6
4/9/19,98,32,0.4,4.7
4/10/19,90,28,0,5
4/11/19,92,30,0,4.9
4/12/19,86,30,0.1,4.9
4/13/19,77,34,0.3,5
4/14/19,93,33,0.5,5
4/15/19,85,32,0.4,5.2
4/16/19,90,34,0,5
4/17/19,80,36,0.3,5
4/18/19,52,46,0,5.2
4/19/19,52,49,0.1,5.2
4/20/19,73,44,0.1,5.2
4/21/19,78,41,0,5.4
4/22/19,59,43,0,5.6
4/23/19,63,46,0,5.8
4/24/19,63,45,0,5.7
4/25/19,42,45,0,6
4/26/19,58,43,0,6.5
4/27/19,52,38,0,6.9
4/28/19,52,29,0,7.4
4/29/19,69,29,0,7.7
4/30/19,61,29,0.1,7.9
5/1/19,48,31,0,8.4
5/2/19,43,37,0,8
5/3/19,40,42,0,8.2
5/4/19,40,47,0,8.2
5/5/19,46,49,0,8.3
5/6/19,44,49,0,8.7
5/7/19,52,45,0,8.7
5/8/19,54,43,0,9.1
5/9/19,62,39,0,9.4
5/10/19,52,45,0,9.7
5/11/19,40,52,0,9.9
5/12/19,34,54,0.1,10
5/13/19,,,,10.9
