Date,Relative Humidity Average (pct),Air Temperature Average (degF),Precipitation Increment - Snow-adj (in),Change In Precipitation Increment - Snow-adj (in),Change In Soil Moisture Percent -8in (pct)
5/4/13,,42,0,0,1.9
5/5/13,,46,0.1,0.1,1.3
5/6/13,,47,0,-0.1,1.5
5/7/13,,47,0.1,0.1,0
5/8/13,,48,0,-0.1,1.4
5/9/13,,52,0,0,0.1
5/10/13,,54,0,0,0.1
5/11/13,,55,0,0,0
5/12/13,,58,0,0,-0.1
5/13/13,,58,0,0,-0.2
5/14/13,,51,0,0,-0.3
5/15/13,,51,0,0,-0.6
5/16/13,,44,0,0,-0.3
5/17/13,,40,0,0,-0.9
5/18/13,,41,0,0,0.4
5/19/13,,41,0,0,0.1
5/20/13,,47,0,0,-0.4
5/21/13,,48,0,0,0.4
5/22/13,,35,0,0,-0.2
5/23/13,,37,0,0,-0.8
5/24/13,,41,0,0,-0.4
5/25/13,,46,0,0,0.1
5/26/13,,44,0.2,0.2,-1.7
5/27/13,,39,0.5,0.3,-2.1
5/28/13,,38,0,-0.5,0.9
5/29/13,,38,0.2,0.2,-0.8
5/30/13,,39,0,-0.2,-0.4
5/31/13,,43,0,0,-0.8
6/1/13,,50,0,0,-0.5
6/2/13,,51,0,0,-0.6
6/3/13,,46,0,0,-0.3
6/4/13,,51,0.1,0.1,-0.4
6/5/13,,55,0,-0.1,-0.1
6/6/13,,60,0,0,-0.2
6/7/13,,61,0,0,-0.3
6/8/13,,59,0,0,0
6/9/13,,63,0,0,-0.3
6/10/13,,64,0,0,0
6/11/13,,57,0,0,0.1
6/12/13,,55,0.1,0.1,-0.2
6/13/13,,45,0,-0.1,-0.1
6/14/13,,42,0,0,-0.2
6/15/13,,53,0.1,0.1,0
6/16/13,,61,0.1,0,-0.2
6/17/13,,61,0,-0.1,0.1
6/18/13,,59,0,0,-0.1
6/19/13,,41,0.2,0.2,0.1
6/20/13,,40,0,-0.2,-0.3
6/21/13,,42,0,0,0
6/22/13,,46,0,0,-0.1
6/23/13,,54,0.1,0.1,0.2
6/24/13,,48,0.4,0.3,0.1
6/25/13,,46,0.7,0.3,-0.2
6/26/13,,54,0,-0.7,3.6
6/27/13,,64,0,0,-0.7
6/28/13,,71,0,0,-0.7
6/29/13,,72,0,0,-0.7
6/30/13,,72,0,0,-0.6
7/1/13,,75,0,0,-0.1
7/2/13,,74,0,0,-0.1
7/3/13,,67,0,0,-0.4
7/4/13,,65,0,0,-0.2
7/5/13,,62,0,0,-0.1
7/6/13,,63,0,0,-0.3
7/7/13,,65,0,0,-0.2
7/8/13,,64,0,0,0.1
7/9/13,,67,0,0,-0.1
7/10/13,,70,0.1,0.1,-0.3
7/11/13,,59,0,-0.1,-0.2
7/12/13,,61,0,0,0.1
7/13/13,,61,0,0,-0.1
7/14/13,,65,0,0,-0.4
7/15/13,,69,0.1,0.1,0.1
7/16/13,,69,0,-0.1,-0.1
7/17/13,,66,0,0,-0.1
7/18/13,,67,0,0,-0.3
7/19/13,,70,0,0,0
7/20/13,,70,0,0,-0.1
7/21/13,,68,0,0,-0.3
7/22/13,,68,0,0,-0.1
7/23/13,,68,0,0,-0.2
7/24/13,,68,0,0,-0.5
7/25/13,,68,0,0,0
7/26/13,,69,0,0,-0.1
7/27/13,,65,0,0,-0.5
7/28/13,,61,0,0,-0.2
7/29/13,,62,0.1,0.1,0.1
7/30/13,,64,0,-0.1,-0.5
7/31/13,,66,0,0,-0.3
8/1/13,,61,0,0,0
8/2/13,,54,0,0,-0.2
8/3/13,,59,0,0,-0.2
8/4/13,,64,0.1,0.1,-0.1
8/5/13,,67,0,-0.1,-0.1
8/6/13,,65,0,0,-0.3
8/7/13,,65,0,0,-0.2
8/8/13,,65,0,0,0
8/9/13,,64,0,0,-0.3
8/10/13,,63,0,0,0.2
8/11/13,,63,0,0,-0.3
8/12/13,,63,0.1,0.1,-0.3
8/13/13,,64,0,-0.1,0.2
8/14/13,,66,0,0,-0.3
8/15/13,,69,0,0,-0.2
8/16/13,,69,0,0,0
8/17/13,,66,0,0,0
8/18/13,,67,0,0,0
8/19/13,,67,0,0,0.1
8/20/13,,68,0,0,0
8/21/13,,65,0,0,-0.3
8/22/13,,64,0,0,0.2
8/23/13,,61,0,0,0
8/24/13,,60,0.1,0.1,0
8/25/13,,59,0,-0.1,-0.4
8/26/13,,60,0,0,0.4
8/27/13,,62,0,0,-0.3
8/28/13,,62,0.1,0.1,-0.3
8/29/13,,64,0,-0.1,0.3
8/30/13,,63,0,0,0
8/31/13,,65,0,0,0
9/1/13,,69,0,0,0
9/2/13,,64,0,0,0
9/3/13,,57,0.3,0.3,-0.1
9/4/13,,61,0.4,0.1,-0.2
9/5/13,,58,0.3,-0.1,0.3
9/6/13,,58,0,-0.3,5.3
9/7/13,,57,0,0,0.3
9/8/13,,57,0,0,-0.3
9/9/13,,55,0.1,0.1,-0.1
9/10/13,,58,0,-0.1,-0.4
9/11/13,,62,0,0,-0.2
9/12/13,,56,0.1,0.1,-0.3
9/13/13,,53,0.1,0,-0.2
9/14/13,,55,0.1,0,-0.1
9/15/13,,57,0,-0.1,0
9/16/13,,57,0,0,-0.2
9/17/13,,53,0,0,-0.1
9/18/13,,38,0,0,-0.1
9/19/13,,44,0,0,-0.3
9/20/13,,53,0,0,-0.2
9/21/13,,51,0,0,0.1
9/22/13,,42,0,0,0.1
9/23/13,,43,0.1,0.1,-0.1
9/24/13,,41,0.1,0,0
9/25/13,,33,0.4,0.3,-0.1
9/26/13,,33,0.3,-0.1,-0.3
9/27/13,,33,0,-0.3,0
9/28/13,,40,0.3,0.3,0.2
9/29/13,,40,1.6,1.3,6.5
9/30/13,,39,0.5,-1.1,5.6
10/1/13,,38,0,-0.5,-3.2
10/2/13,,35,0.1,0.1,-2.1
10/3/13,,30,0,-0.1,-1
10/4/13,,33,0.1,0.1,-0.3
10/5/13,,41,0.1,0,0
10/6/13,,48,0,-0.1,-0.3
10/7/13,,46,0,0,0.1
10/8/13,,34,0,0,-0.3
10/9/13,,40,0,0,-0.2
10/10/13,,40,0,0,-0.2
10/11/13,,35,0,0,-0.4
10/12/13,,36,0.1,0.1,-0.2
10/13/13,,36,0,-0.1,0
10/14/13,,36,0,0,0
10/15/13,,34,0,0,-0.3
10/16/13,,37,0,0,0.1
10/17/13,,37,0,0,-0.2
10/18/13,,38,0.1,0.1,-0.3
10/19/13,,44,0.1,0,0.4
10/20/13,,43,0,-0.1,-0.2
10/21/13,,44,0,0,-0.1
10/22/13,,47,0,0,-0.2
10/23/13,,47,0,0,0.1
10/24/13,,52,0,0,0
10/25/13,,47,0,0,0
10/26/13,,45,0,0,0
10/27/13,,41,0,0,-0.2
10/28/13,,35,0.4,0.4,0
10/29/13,,31,0,-0.4,0
10/30/13,,28,0,0,0
10/31/13,,31,0.3,0.3,0
11/1/13,,33,0,-0.3,0.1
11/2/13,,33,0.1,0.1,-0.1
11/3/13,,21,0.1,0,0.1
11/4/13,,19,0,-0.1,0
11/5/13,,22,0.4,0.4,0
11/6/13,,33,0.1,-0.3,-0.1
11/7/13,,35,0.9,0.8,0.1
11/8/13,,29,0,-0.9,0.1
11/9/13,,36,0,0,0
11/10/13,,41,0,0,0.2
11/11/13,,43,0,0,-0.2
11/12/13,,46,0,0,0.2
11/13/13,,38,0,0,0
11/14/13,,33,0,0,0.1
11/15/13,,26,0,0,0.1
11/16/13,,23,0.3,0.3,0
11/17/13,,26,0,-0.3,-0.2
11/18/13,,34,0.2,0.2,0
11/19/13,,32,0.8,0.6,-0.2
11/20/13,,30,0.4,-0.4,0
11/21/13,,22,0,-0.4,0.2
11/22/13,,29,0,0,-0.1
11/23/13,,34,0,0,0.2
11/24/13,,37,0.2,0.2,-0.3
11/25/13,,40,0,-0.2,0
11/26/13,,40,0,0,0.1
11/27/13,,38,0,0,0
11/28/13,,37,0,0,0.3
11/29/13,,35,0,0,-0.2
11/30/13,,32,0,0,0.1
12/1/13,,33,1.1,1.1,-0.3
12/2/13,,27,1.1,0,0.2
12/3/13,,9,0,-1.1,0.2
12/4/13,,2,0,0,0.4
12/5/13,,-2,0,0,-0.2
12/6/13,,1,0,0,0.1
12/7/13,,8,0,0,-0.1
12/8/13,,0,0,0,0
12/9/13,,8,0.2,0.2,0
12/10/13,,16,0,-0.2,-0.1
12/11/13,,20,0,0,-0.2
12/12/13,,26,0.2,0.2,0.1
12/13/13,,26,0.1,-0.1,-0.2
12/14/13,,28,0,-0.1,-0.1
12/15/13,,35,0,0,0.1
12/16/13,,34,0,0,-0.1
12/17/13,,37,0,0,0
12/18/13,,32,0,0,0
12/19/13,,22,0,0,0
12/20/13,,17,0.3,0.3,0
12/21/13,,24,0,-0.3,0
12/22/13,,26,0.2,0.2,0
12/23/13,,31,0.4,0.2,0
12/24/13,,22,0,-0.4,-0.2
12/25/13,,33,0,0,0.2
12/26/13,,36,0,0,0
12/27/13,,36,0,0,0
12/28/13,,26,0,0,0
12/29/13,,26,0,0,0
12/30/13,,31,0.1,0.1,0.1
12/31/13,,29,0.1,0,-0.1
1/1/14,,28,0,-0.1,0
1/2/14,,32,0,0,0
1/3/14,,28,0,0,-0.2
1/4/14,,13,0,0,0.2
1/5/14,,16,0,0,0.1
1/6/14,,30,0.2,0.2,0
1/7/14,,28,0,-0.2,-0.1
1/8/14,,28,0.5,0.5,0
1/9/14,,22,0.6,0.1,-0.2
1/10/14,,26,0.3,-0.3,0.1
1/11/14,,30,1.2,0.9,0.1
1/12/14,,23,0.6,-0.6,-0.2
1/13/14,,28,0,-0.6,0.1
1/14/14,70,31,0,0,0
1/15/14,36,34,0,0,0.1
1/16/14,30,35,0,0,0.1
1/17/14,39,35,0,0,-0.3
1/18/14,20,38,0,0,0
1/19/14,25,37,0,0,0.3
1/20/14,42,33,0,0,-0.1
1/21/14,34,35,0,0,0.1
1/22/14,54,30,0,0,-0.1
1/23/14,47,30,0,0,0
1/24/14,15,37,0,0,0.1
1/25/14,18,37,0,0,-0.2
1/26/14,34,35,0,0,0.2
1/27/14,59,30,0,0,0.1
1/28/14,41,29,0,0,0
1/29/14,100,30,1.6,1.6,-0.2
1/30/14,98,23,0,-1.6,0.1
1/31/14,88,17,0,0,-0.2
2/1/14,88,17,0,0,0.2
2/2/14,86,18,0,0,0.1
2/3/14,98,16,0.4,0.4,0
2/4/14,87,9,0,-0.4,-0.2
2/5/14,87,5,0,0,0.1
2/6/14,93,10,0.3,0.3,-0.1
2/7/14,99,19,0.9,0.6,0.1
2/8/14,100,28,1.9,1,-0.1
2/9/14,98,29,0.1,-1.8,0
2/10/14,87,26,0,-0.1,0.1
2/11/14,89,28,0.1,0.1,-0.1
2/12/14,100,31,1.7,1.6,0.1
2/13/14,100,30,0.5,-1.2,-0.1
2/14/14,100,30,1.6,1.1,0.1
2/15/14,100,33,0.4,-1.2,-0.3
2/16/14,99,25,0.6,0.2,0.5
2/17/14,77,29,0.2,-0.4,-0.3
2/18/14,91,28,0.1,-0.1,0.1
2/19/14,99,20,0.5,0.4,0
2/20/14,100,22,0.3,-0.2,-0.1
2/21/14,90,25,0.1,-0.2,-0.1
2/22/14,90,24,0.2,0.1,0.2
2/23/14,81,30,0,-0.2,0
2/24/14,80,35,0,0,-0.1
2/25/14,89,36,0,0,0.2
2/26/14,77,37,0,0,-0.1
2/27/14,89,35,0.4,0.4,0.1
2/28/14,91,32,0,-0.4,-0.2
3/1/14,98,30,0.2,0.2,0.2
3/2/14,100,31,1.4,1.2,0
3/3/14,100,33,1.1,-0.3,-0.1
3/4/14,99,33,0,-1.1,0.1
3/5/14,92,34,0.3,0.3,-0.1
3/6/14,100,33,0,-0.3,0.1
3/7/14,86,30,0,0,0
3/8/14,59,33,0,0,0
3/9/14,92,35,1,1,0
3/10/14,100,30,0.7,-0.3,0.2
3/11/14,98,27,0,-0.7,0
3/12/14,58,32,0,0,0
3/13/14,40,34,0,0,-0.1
3/14/14,72,33,0,0,0
3/15/14,49,32,0.2,0.2,0.2
3/16/14,35,42,0.2,0,-0.1
3/17/14,89,25,0.6,0.4,-0.1
3/18/14,67,22,0,-0.6,0
3/19/14,47,28,0,0,0.1
3/20/14,59,28,0,0,0
3/21/14,49,23,0,0,0.1
3/22/14,42,27,0,0,0.1
3/23/14,41,32,0.1,0.1,0
3/24/14,36,37,0.1,0,-0.1
3/25/14,45,40,0.1,0,0.1
3/26/14,84,31,0.1,0,-0.1
3/27/14,97,27,0.5,0.4,0.2
3/28/14,97,29,0.3,-0.2,0
3/29/14,100,31,1,0.7,-0.2
3/30/14,100,27,0.2,-0.8,0.1
3/31/14,87,28,0.2,0,0
4/1/14,95,26,0.7,0.5,0.2
4/2/14,98,27,0.2,-0.5,0
4/3/14,62,30,0,-0.2,-0.1
4/4/14,83,30,0.5,0.5,0.1
4/5/14,87,31,0.2,-0.3,0
4/6/14,91,34,0.2,0,-0.1
4/7/14,62,40,0,-0.2,0
4/8/14,48,47,0,0,0.1
4/9/14,50,44,0,0,0.1
4/10/14,44,40,0,0,-0.2
4/11/14,46,44,0,0,0
4/12/14,49,39,0,0,0.1
4/13/14,46,32,0,0,0
4/14/14,38,35,0,0,0.4
4/15/14,45,36,0,0,-0.1
4/16/14,42,34,0,0,0.1
4/17/14,59,42,0,0,0.3
4/18/14,62,37,0,0,-0.1
4/19/14,32,43,0,0,0.1
4/20/14,49,40,0,0,0.3
4/21/14,34,46,0.1,0.1,-0.1
4/22/14,87,34,0.4,0.3,0.3
4/23/14,80,29,0.1,-0.3,0.1
4/24/14,93,34,0.7,0.6,-0.1
4/25/14,99,33,0.7,0,-0.1
4/26/14,91,32,0.2,-0.5,0
4/27/14,80,28,0.1,-0.1,-0.1
4/28/14,78,28,0.1,0,0
4/29/14,38,37,0.1,0,-0.1
4/30/14,31,45,0.1,0,0
5/1/14,33,51,0,-0.1,0
5/2/14,33,53,0,0,0
5/3/14,35,49,0,0,0
5/4/14,60,44,0,0,0.4
5/5/14,66,40,0,0,0.2
5/6/14,64,38,0,0,-0.2
5/7/14,56,38,0,0,0.1
5/8/14,67,38,0.3,0.3,0.1
5/9/14,87,35,0.5,0.2,0.1
5/10/14,91,31,0.2,-0.3,0
5/11/14,64,36,0.1,-0.1,-0.1
5/12/14,44,40,0,-0.1,-0.2
5/13/14,44,43,0.1,0.1,0
5/14/14,46,49,0.1,0,0.1
5/15/14,34,54,0.1,0,0.2
5/16/14,44,54,0,-0.1,1.2
5/17/14,40,51,0,0,1.2
5/18/14,63,42,0,0,1.6
5/19/14,64,42,0,0,-0.6
5/20/14,54,45,0,0,0.5
5/21/14,59,47,0.1,0.1,0.1
5/22/14,32,54,0.1,0,3
5/23/14,33,56,0,-0.1,0.9
5/24/14,60,52,0,0,-0.1
5/25/14,50,52,0,0,0.2
5/26/14,43,54,0,0,-0.2
5/27/14,39,54,0,0,0.2
5/28/14,43,48,0,0,0.1
5/29/14,37,43,0,0,0
5/30/14,31,50,0,0,-0.4
5/31/14,36,51,0,0,0.3
6/1/14,51,49,0,0,-0.4
6/2/14,42,53,0,0,0
6/3/14,39,53,0,0,0.3
6/4/14,35,53,0,0,-0.7
6/5/14,32,54,0,0,-0.1
6/6/14,33,53,0,0,-0.3
6/7/14,38,52,0,0,-1.6
6/8/14,43,53,0,0,-2.7
6/9/14,37,57,0,0,-0.9
6/10/14,36,54,0,0,-0.7
6/11/14,35,53,0,0,-0.4
6/12/14,26,59,0,0,-0.4
6/13/14,60,44,0,0,-0.2
6/14/14,77,42,0,0,-0.3
6/15/14,60,45,0.2,0.2,-0.1
6/16/14,80,40,0.1,-0.1,-0.2
6/17/14,77,36,0,-0.1,-0.1
6/18/14,85,38,0.2,0.2,-0.1
6/19/14,45,52,0.1,-0.1,0.1
6/20/14,36,58,0,-0.1,0
6/21/14,39,56,0,0,0
6/22/14,35,57,0,0,-0.1
6/23/14,35,58,0,0,-0.2
6/24/14,38,60,0,0,-0.1
6/25/14,55,56,0.1,0.1,0.1
6/26/14,84,49,0,-0.1,-0.4
6/27/14,85,47,0.1,0.1,0
6/28/14,60,50,0,-0.1,-0.1
6/29/14,41,53,0,0,-0.2
6/30/14,32,56,0,0,0.1
7/1/14,30,62,0,0,0.1
7/2/14,24,67,0.1,0.1,-0.1
7/3/14,29,67,0,-0.1,0
7/4/14,29,68,0,0,-0.1
7/5/14,27,66,0,0,-0.2
7/6/14,24,69,0.1,0.1,-0.2
7/7/14,28,68,0,-0.1,-0.2
7/8/14,30,68,0,0,0
7/9/14,44,64,0,0,0
7/10/14,41,65,0,0,-0.1
7/11/14,29,69,0,0,-0.2
7/12/14,30,68,0,0,-0.1
7/13/14,31,71,0,0,-0.2
7/14/14,27,73,0,0,-0.2
7/15/14,43,65,0,0,0.2
7/16/14,44,65,0.1,0.1,-0.6
7/17/14,36,66,0,-0.1,-0.1
7/18/14,24,66,0,0,0.1
7/19/14,33,64,0,0,-0.3
7/20/14,45,63,0.2,0.2,-0.1
7/21/14,87,53,0.2,0,-0.1
7/22/14,53,62,0,-0.2,-0.4
7/23/14,45,63,0,0,0
7/24/14,36,54,0,0,0
7/25/14,27,57,0,0,-0.3
7/26/14,22,62,0.1,0.1,0.2
7/27/14,19,69,0,-0.1,0
7/28/14,37,67,0,0,-0.1
7/29/14,49,62,0,0,-0.1
7/30/14,52,61,0,0,-0.4
7/31/14,52,60,0.2,0.2,0
8/1/14,42,64,0,-0.2,-0.3
8/2/14,43,65,0,0,-0.1
8/3/14,39,65,0.1,0.1,-0.1
8/4/14,74,58,0.3,0.2,-0.1
8/5/14,77,58,0,-0.3,2.5
8/6/14,92,53,0.3,0.3,-0.5
8/7/14,74,57,0,-0.3,0.5
8/8/14,63,59,0.2,0.2,-0.2
8/9/14,60,59,0.1,-0.1,1.4
8/10/14,46,64,0,-0.1,-0.7
8/11/14,38,67,0,0,-0.4
8/12/14,68,58,0.3,0.3,-0.6
8/13/14,78,56,0.6,0.3,0.6
8/14/14,67,56,0,-0.6,4.6
8/15/14,54,58,0,0,-1.8
8/16/14,47,59,0,0,-0.9
8/17/14,39,62,0,0,-0.4
8/18/14,31,65,0.1,0.1,-0.4
8/19/14,38,62,0,-0.1,-0.3
8/20/14,63,56,0.4,0.4,-0.4
8/21/14,67,54,0,-0.4,0.9
8/22/14,82,47,0.3,0.3,-0.2
8/23/14,83,46,0,-0.3,1.8
8/24/14,74,48,0.1,0.1,-0.2
8/25/14,84,47,0.2,0.1,-0.3
8/26/14,71,52,0,-0.2,0.5
8/27/14,52,57,0,0,-0.3
8/28/14,37,62,0,0,-0.5
8/29/14,40,61,0,0,-0.5
8/30/14,63,53,0.1,0.1,-0.2
8/31/14,74,46,0,-0.1,-0.4
9/1/14,53,50,0,0,0
9/2/14,38,56,0.1,0.1,-0.3
9/3/14,48,47,0,-0.1,0
9/4/14,43,47,0,0,-0.2
9/5/14,30,53,0,0,0.1
9/6/14,22,58,0,0,-0.3
9/7/14,21,61,0,0,-0.2
9/8/14,23,60,0,0,0.1
9/9/14,30,53,0,0,-0.2
9/10/14,49,48,0,0,-0.1
9/11/14,47,44,0,0,-0.1
9/12/14,33,47,0.1,0.1,-0.2
9/13/14,29,56,0.1,0,0.1
9/14/14,25,59,0,-0.1,-0.3
9/15/14,29,61,0,0,0.2
9/16/14,40,62,0,0,-0.1
9/17/14,32,64,0,0,0
9/18/14,50,57,0,0,-0.1
9/19/14,53,55,0,0,-0.2
9/20/14,43,60,0.1,0.1,0.1
9/21/14,59,56,0.1,0,-0.4
9/22/14,87,51,0.1,0,0
9/23/14,57,56,0,-0.1,0.2
9/24/14,40,62,0,0,-0.3
9/25/14,39,58,0,0,0.2
9/26/14,59,49,0,0,-0.2
9/27/14,90,49,0.4,0.4,0
9/28/14,93,44,0.9,0.5,1.1
9/29/14,100,39,0.1,-0.8,6.8
9/30/14,87,39,0.1,0,-2.2
10/1/14,72,37,0,-0.1,-0.1
10/2/14,56,41,0.1,0.1,-1.2
10/3/14,44,46,0.1,0,-0.4
10/4/14,47,51,0,-0.1,-0.3
10/5/14,52,53,0,0,-0.3
10/6/14,54,53,0,0,-0.1
10/7/14,39,54,0,0,0
10/8/14,32,55,0,0,-0.5
10/9/14,39,52,0,0,0.1
10/10/14,55,47,0,0,-0.2
10/11/14,60,45,0.1,0.1,-0.1
10/12/14,73,37,0,-0.1,-0.2
10/13/14,47,45,0.2,0.2,0
10/14/14,38,50,0,-0.2,0.1
10/15/14,67,40,0,0,-0.1
10/16/14,62,38,0,0,0
10/17/14,45,47,0,0,0.1
10/18/14,47,48,0,0,-0.3
10/19/14,34,51,0.1,0.1,0.1
10/20/14,44,52,0,-0.1,0.1
10/21/14,98,34,0.4,0.4,-0.1
10/22/14,77,36,0.2,-0.2,-0.2
10/23/14,95,39,0.4,0.2,0.1
10/24/14,69,45,0.1,-0.3,6.7
10/25/14,45,48,0,-0.1,-2.1
10/26/14,91,31,0.2,0.2,-1.4
10/27/14,77,28,0,-0.2,-0.3
10/28/14,48,36,0.2,0.2,-0.4
10/29/14,74,40,0.2,0,-0.2
10/30/14,45,47,0,-0.2,1.7
10/31/14,41,47,0,0,0.3
11/1/14,78,38,1,1,-0.8
11/2/14,100,27,0.1,-0.9,2
11/3/14,91,27,0.1,0,-1.1
11/4/14,98,32,0.3,0.2,-0.9
11/5/14,88,39,0,-0.3,-0.4
11/6/14,72,43,0.1,0.1,-0.1
11/7/14,68,41,0,-0.1,0.1
11/8/14,40,42,0,0,0.5
11/9/14,70,41,0,0,-0.6
11/10/14,87,25,0,0,2.3
11/11/14,91,16,0.1,0.1,-1.1
11/12/14,81,11,0.1,0,-1.3
11/13/14,84,20,1.3,1.2,-0.6
11/14/14,99,26,0.6,-0.7,-0.4
11/15/14,96,12,0,-0.6,-0.3
11/16/14,83,20,0.1,0.1,0
11/17/14,52,26,0.1,0,-0.1
11/18/14,37,33,0.1,0,0
11/19/14,32,35,0.1,0,-0.4
11/20/14,77,31,0,-0.1,0.1
11/21/14,91,31,0.3,0.3,0
11/22/14,100,29,1.4,1.1,-0.2
11/23/14,100,23,0.1,-1.3,0.1
11/24/14,99,24,0,-0.1,-0.1
11/25/14,99,34,0.5,0.5,0.1
11/26/14,75,38,0,-0.5,-0.1
11/27/14,65,41,0,0,0
11/28/14,45,40,0,0,0.2
11/29/14,99,29,0.7,0.7,-0.1
11/30/14,79,16,0,-0.7,-0.1
12/1/14,85,26,1.2,1.2,0.2
12/2/14,93,32,0.1,-1.1,0.1
12/3/14,97,32,0.7,0.6,-0.1
12/4/14,99,33,0.6,-0.1,0
12/5/14,94,34,0.1,-0.5,0
12/6/14,97,34,0.2,0.1,0
12/7/14,83,33,0,-0.2,0
12/8/14,80,35,0,0,-0.1
12/9/14,73,37,0,0,0
12/10/14,65,38,0.1,0.1,0.2
12/11/14,63,39,0.1,0,0
12/12/14,75,37,0.6,0.5,-0.1
12/13/14,100,26,0,-0.6,0.1
12/14/14,90,21,0,0,0.1
12/15/14,88,21,0.2,0.2,0
12/16/14,99,24,0.1,-0.1,-0.1
12/17/14,96,26,0,-0.1,-0.1
12/18/14,100,27,0.2,0.2,0
12/19/14,100,28,0.5,0.3,0
12/20/14,100,27,1.4,0.9,0
12/21/14,100,30,1.4,0,-0.2
12/22/14,100,24,0.2,-1.2,0
12/23/14,84,25,0.1,-0.1,0.2
12/24/14,91,27,1,0.9,-0.1
12/25/14,98,17,0,-1,0
12/26/14,94,13,0,0,0.2
12/27/14,94,16,0.3,0.3,-0.2
12/28/14,98,18,0.2,-0.1,0
12/29/14,95,12,0,-0.2,0
12/30/14,89,9,0,0,-0.1
12/31/14,52,21,0.1,0.1,0
1/1/15,69,26,0.1,0,0.1
1/2/15,88,27,0,-0.1,0
1/3/15,89,21,0,0,0
1/4/15,95,26,0.5,0.5,0
1/5/15,100,32,0.6,0.1,0
1/6/15,72,41,0,-0.6,0.1
1/7/15,65,43,0,0,-0.2
1/8/15,52,40,0,0,0.1
1/9/15,62,33,0,0,0
1/10/15,82,33,0,0,-0.1
1/11/15,96,32,0.1,0.1,0.1
1/12/15,99,28,0.4,0.3,-0.1
1/13/15,76,26,0,-0.4,0.1
1/14/15,38,32,0,0,-0.3
1/15/15,55,30,0,0,0.1
1/16/15,98,28,1,1,0
1/17/15,95,27,0.8,-0.2,0
1/18/15,97,34,0.7,-0.1,0
1/19/15,91,25,0.2,-0.5,0
1/20/15,73,20,0,-0.2,0.2
1/21/15,44,23,0.2,0.2,-0.1
1/22/15,31,30,0.1,-0.1,0.1
1/23/15,68,30,0.1,0,-0.1
1/24/15,96,35,0.1,0,0
1/25/15,67,42,0.1,0,0.1
1/26/15,43,45,0,-0.1,0.1
1/27/15,72,38,0.2,0.2,-0.2
1/28/15,91,32,0,-0.2,0.2
1/29/15,72,31,0,0,0
1/30/15,51,30,0,0,0
1/31/15,32,33,0,0,0
2/1/15,65,31,0.2,0.2,-0.2
2/2/15,100,32,0.5,0.3,0
2/3/15,96,33,0.4,-0.1,0
2/4/15,95,34,0.2,-0.2,0.1
2/5/15,52,40,0.1,-0.1,0.1
2/6/15,57,41,0.7,0.6,-0.2
2/7/15,92,35,1.7,1,0.1
2/8/15,78,37,0.4,-1.3,0
2/9/15,97,34,0.8,0.4,0
2/10/15,94,31,0,-0.8,0.1
2/11/15,75,33,0.1,0.1,0.4
2/12/15,35,40,0,-0.1,-0.2
2/13/15,19,43,0.2,0.2,0.1
2/14/15,54,42,0.1,-0.1,0
2/15/15,58,31,0,-0.1,0.1
2/16/15,50,27,0,0,-0.2
2/17/15,61,29,0,0,0.1
2/18/15,43,38,0,0,0.1
2/19/15,45,37,0,0,-0.1
2/20/15,79,28,0,0,0.1
2/21/15,75,24,0,0,-0.3
2/22/15,43,17,0,0,0.1
2/23/15,22,24,0,0,0
2/24/15,42,35,0,0,-0.1
2/25/15,56,30,0,0,-0.1
2/26/15,91,26,0.2,0.2,0
2/27/15,85,25,0,-0.2,0.2
2/28/15,68,27,0,0,0
3/1/15,79,24,0,0,-0.1
3/2/15,68,25,0.2,0.2,0
3/3/15,67,20,0,-0.2,0
3/4/15,41,22,0.1,0.1,-0.1
3/5/15,35,33,0.1,0,-0.1
3/6/15,36,38,0.2,0.1,-0.1
3/7/15,39,39,0,-0.2,0.2
3/8/15,37,38,0.1,0.1,-0.3
3/9/15,28,40,0,-0.1,0.3
3/10/15,35,43,0,0,-0.2
3/11/15,61,40,0,0,0
3/12/15,75,39,0,0,0.1
3/13/15,48,43,0.1,0.1,0.2
3/14/15,68,42,0.1,0,0
3/15/15,64,45,0,-0.1,0.1
3/16/15,70,41,0,0,2
3/17/15,80,39,0,0,-0.6
3/18/15,76,35,0,0,0.1
3/19/15,43,38,0,0,0
3/20/15,35,44,0,0,0
3/21/15,53,40,0,0,-0.1
3/22/15,39,39,0,0,0
3/23/15,87,30,0.4,0.4,0.1
3/24/15,100,26,0.8,0.4,-0.1
3/25/15,87,29,0.1,-0.7,-0.1
3/26/15,69,41,0.2,0.1,-0.1
3/27/15,55,48,0.1,-0.1,0
3/28/15,66,38,0,-0.1,-0.2
3/29/15,40,41,0,0,0
3/30/15,38,47,0,0,0.2
3/31/15,60,40,0,0,-0.1
4/1/15,83,25,0,0,0.6
4/2/15,69,23,0.2,0.2,0
4/3/15,45,29,0.1,-0.1,0.1
4/4/15,71,32,0.2,0.1,-0.2
4/5/15,97,30,0.7,0.5,-0.4
4/6/15,71,28,0.2,-0.5,0
4/7/15,48,33,0.3,0.1,-0.2
4/8/15,75,35,0.1,-0.2,0.1
4/9/15,70,33,0.1,0,-0.3
4/10/15,54,39,0.1,0,0.1
4/11/15,79,34,0.5,0.4,-0.4
4/12/15,69,30,0.1,-0.4,0.1
4/13/15,36,43,0.1,0,-0.2
4/14/15,77,30,0.1,0,0.1
